dataset,scenario,gcm,rcm,variant,version,frequency,variable,year,relative_path,file_name,size_bytes,name_size_sha256
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,1983,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19830101000000-19831231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19830101000000-19831231230000.nc,1026998061,5ea77fc69dbe034fb339b4fda927e7b076e3d2c7fa8535efaa763495622cd528
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,1984,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19840101000000-19841231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19840101000000-19841231230000.nc,1046257941,5505c6cffdff5ecdeddbe1afbdc5a4fcf3dbb3fe81dceb7046773714e5e138b9
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,1985,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19850101000000-19851231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19850101000000-19851231230000.nc,1036952515,5e66db251b8638ca735e1f08123ac7c82b1d97d478f9a71a223fa2ac7d2fc473
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,1986,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19860101000000-19861231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19860101000000-19861231230000.nc,1035603437,4c9d18a09d1635b0c3cf47995fad2edf7644c5380b32b6dcd703216bcba8a014
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,1987,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19870101000000-19871231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19870101000000-19871231230000.nc,1036064425,4e58eb6ab85cc8b2d932f170d49eacb4883f1efb7a6f2f8e277d085cc30aea7f
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,1988,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19880101000000-19881231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19880101000000-19881231230000.nc,3963695415,494955a10b3562e471a783bfdc905c1d82c1af47b99069accd9863e57c324d0b
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,1989,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19890101000000-19891231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19890101000000-19891231230000.nc,3956599213,1fb943c214d58da206dba08ba846798c61ffd9ae207ee2a0ae557c3223c404ac
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,1990,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19900101000000-19901231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19900101000000-19901231230000.nc,3954952863,4b9e51daae6e10bfed708dff16eb6df4d4c724c4e660e0bc13d1b83df19855e3
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,1991,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19910101000000-19911231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19910101000000-19911231230000.nc,3953739012,70b60e680c047c8803783321864011771882e285d664f1f2e6b0171879d57b63
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,1992,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19920101000000-19921231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19920101000000-19921231230000.nc,3963958567,4b4affec7a5b9f18d62fb8dcbdd96e031c241f622f7d33283b8c077f64ee9196
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,1993,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19930101000000-19931231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19930101000000-19931231230000.nc,3953319353,6106403f2caaf9a27cc5d73b1b1fcb6b16dd8cb2efd358c49d67cbb48d046c3b
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,1994,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19940101000000-19941231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19940101000000-19941231230000.nc,3955857008,4cb133b1a232872fc7e16238db454d102c1eddae1721dd387bd075ade146a422
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,1995,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19950101000000-19951231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19950101000000-19951231230000.nc,3966251985,88eca80027cbd52ec72404d3b623e9c20d681bb45f0412c6ef27d8caab1fdfdb
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,1996,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19960101000000-19961231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19960101000000-19961231230000.nc,3969731473,eef745d13d91325795854b1e67b2054b29b62c5b476e6b4a4825535a020a06e9
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,1997,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19970101000000-19971231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19970101000000-19971231230000.nc,3961705915,48ad3482c2b178ab9bab032f43cd6cf93c9de1f6451bfe0bfe094063076d2359
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,1998,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19980101000000-19981231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19980101000000-19981231230000.nc,3964459359,f125653234555c8ebcbcafe89ab4d546f659ce17a64a24b72615ef90c4d10c94
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,1999,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19990101000000-19991231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_19990101000000-19991231230000.nc,3960089046,f45dcfbbc39d52ab29b7127e500e695ba45acabd0bb29ecc347cb1ec04ae1dad
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2000,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20000101000000-20001231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20000101000000-20001231230000.nc,3969836779,3f0a02e4bfb4e7e0ca12b5dfbf8da5aafd942148538a763a17c161c0b564776b
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2001,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20010101000000-20011231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20010101000000-20011231230000.nc,3955411932,a2b1b37adcc4333980fdb21d749e1dc4a40c62c3c71b817bf9ebf81a28d4e728
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2002,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20020101000000-20021231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20020101000000-20021231230000.nc,3957242045,7a9818b8f30c42a6887e50d9abcefbe47ac807b9ed4b2d14bbae304c170d49ab
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2003,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20030101000000-20031231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20030101000000-20031231230000.nc,3953487804,e49d9ce6f61d09d996a2b5d884437d17d748ada687bb3624432aecc88e5768e4
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2004,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20040101000000-20041231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20040101000000-20041231230000.nc,3962505451,2a17d02aaa8492720cc92b4dd486616fc79e49bfd8cb90fc93fe210fc874710d
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2005,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20050101000000-20051231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20050101000000-20051231230000.nc,3950786938,632adfd812ca09fb3cf970e3a2c408335dc766431ecc6922d823121ba0e1ecdf
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2006,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20060101000000-20061231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20060101000000-20061231230000.nc,3955845324,fd8ac3d64a2667514ef131c91800ae6eb4eafa1b649eab0643c16b9857b94acb
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2007,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20070101000000-20071231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20070101000000-20071231230000.nc,3956137704,903e60156cc5a32911ec36bc65fac2f5d4c2690afb5d25d32346ffbc37af33d9
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2008,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20080101000000-20081231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20080101000000-20081231230000.nc,3964404857,1e7cc38e679623070e14eeab7a357084e1c71d15c0bc09d078c3402d2f34e324
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2009,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20090101000000-20091231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20090101000000-20091231230000.nc,3949098106,2d04de66e9b93dbb85f28a8aabef3ddcc3d99e0e272a3e08f8dce6b8500e8cc9
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2010,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20100101000000-20101231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20100101000000-20101231230000.nc,3955244628,b1de9881f0c49f19833ba7c38823753650204c2a719954f424852e6ed2f1c023
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2011,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20110101000000-20111231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20110101000000-20111231230000.nc,3955890466,fce6bf472927d173806ba6adc45121d886af5bbaf83d66ce60b6a0404d087593
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2012,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20120101000000-20121231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20120101000000-20121231230000.nc,3964937657,67d51db3275768bc035d5d87f72fa9b4062505b13c5f57a96116c5438bc6c41f
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2013,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20130101000000-20131231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20130101000000-20131231230000.nc,3954840017,8d1709d193bdad014703a5fb0bd8e227ec1726baf2cd6fe5347a9a127085a446
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 HISTORICAL,HISTORICAL,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2014,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/historical/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20140101000000-20141231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_historical_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20140101000000-20141231230000.nc,3948883337,9f0e21f82ca70c3c407faa4e93d2703eea28640cf7b157b1dd4d25f0fb89b8e3
CORDEX-CMIP6 MPI-ESM1-2-HR / ICON-CLM-202407-1-1 SSP126,SSP126,MPI-ESM1-2-HR,ICON-CLM-202407-1-1,r1i1p1f1,v1-r1,1hrPt,tas,2015,EUR-12/CLMCOM-DWD/ICON-CLM-202407-1-1/MPI-ESM1-2-HR/ssp126/r1i1p1f1/v1-r1/1hrPt/tas/tas_EUR-12_MPI-ESM1-2-HR_ssp126_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20150101000000-20151231230000.nc,tas_EUR-12_MPI-ESM1-2-HR_ssp126_r1i1p1f1_CLMCOM-DWD_ICON-CLM-202407-1-1_v1-r1_1hrPt_20150101000000-20151231230000.nc,1025891156,e18eddbf30aae55d9ddee3b91770ffbf8dda60737948db82171c8774dc05c31c
